date,open,close,high,low,amount
2023-12-06,1577.21,1577.58,1594.05,1575.71,23851.0
2023-12-07,1578.58,1574.58,1583.66,1561.88,25042.0
2023-12-08,1574.58,1579.5,1583.42,1566.8,26288.0
2023-12-11,1564.58,1572.58,1578.58,1531.58,36831.0
2023-12-12,1562.18,1584.57,1584.57,1558.58,21011.0
2023-12-13,1579.8,1534.58,1580.3,1531.66,38789.0
2023-12-14,1540.54,1510.48,1544.45,1509.6,40672.0
2023-12-15,1522.81,1519.58,1552.35,1518.59,37093.0
2023-12-18,1514.58,1536.58,1537.91,1509.58,19897.0
2023-12-19,1539.58,1549.58,1554.45,1519.67,22207.0
2023-12-20,1551.69,1543.48,1553.69,1536.69,23092.0
2023-12-21,1533.69,1563.69,1566.01,1533.69,29012.0
2023-12-22,1563.39,1564.34,1572.79,1551.69,21667.0
2023-12-25,1564.69,1565.69,1572.29,1561.69,12471.0
2023-12-26,1566.19,1563.69,1568.59,1551.19,14771.0
2023-12-27,1561.69,1560.75,1570.84,1554.69,16056.0
2023-12-28,1564.68,1618.68,1621.68,1560.75,38338.0
2023-12-29,1613.69,1619.69,1643.27,1613.69,27539.0
2024-01-02,1608.69,1578.69,1611.88,1571.79,32156.0
2024-01-03,1574.8,1587.69,1588.91,1570.02,20229.0
2024-01-04,1586.69,1562.69,1586.69,1556.62,21551.0
2024-01-05,1555.02,1557.05,1572.35,1545.8,20243.0
2024-01-08,1554.69,1537.68,1555.69,1533.69,25586.0
2024-01-09,1534.69,1534.69,1546.01,1528.76,24412.0
2024-01-10,1534.79,1535.19,1553.15,1531.69,17351.0
2024-01-11,1533.79,1540.26,1551.63,1531.75,16441.0
2024-01-12,1533.66,1536.75,1544.94,1533.09,11603.0
2024-01-15,1528.69,1533.69,1548.66,1528.14,17854.0
2024-01-16,1532.19,1533.12,1540.69,1518.63,25903.0
2024-01-17,1523.69,1470.69,1529.17,1470.69,51633.0
2024-01-18,1467.69,1504.56,1506.49,1449.24,60440.0
2024-01-19,1502.56,1528.69,1531.69,1494.56,46378.0
2024-01-22,1522.69,1535.69,1536.69,1512.56,46946.0
2024-01-23,1525.69,1512.69,1533.64,1502.69,34835.0
2024-01-24,1522.69,1519.69,1527.53,1497.25,33216.0
2024-01-25,1520.51,1531.69,1534.69,1515.69,31206.0
2024-01-26,1524.05,1531.01,1537.79,1516.69,26955.0
2024-01-29,1533.99,1543.69,1554.27,1533.98,31421.0
2024-01-30,1543.67,1506.69,1543.67,1503.69,30866.0
2024-01-31,1506.69,1498.6,1513.66,1491.81,29649.0
2024-02-01,1499.19,1503.72,1517.58,1494.69,26485.0
2024-02-02,1508.69,1489.69,1521.47,1474.69,39382.0
2024-02-05,1489.69,1523.69,1531.13,1488.94,53130.0
2024-02-06,1523.69,1569.69,1579.17,1519.79,52472.0
2024-02-07,1574.72,1604.68,1608.28,1555.3,52601.0
2024-02-08,1613.69,1599.69,1618.69,1578.69,46757.0
2024-02-19,1631.56,1589.12,1631.62,1581.69,36977.0
2024-02-20,1591.05,1563.69,1591.05,1550.25,34470.0
2024-02-21,1559.71,1611.35,1624.69,1555.69,46154.0
2024-02-22,1601.19,1612.06,1616.69,1594.22,22794.0
2024-02-23,1604.8,1607.78,1618.06,1593.71,27306.0
2024-02-26,1601.69,1588.67,1602.43,1578.71,27318.0
2024-02-27,1576.69,1583.19,1586.61,1571.69,22080.0
2024-02-28,1582.61,1575.24,1590.26,1567.69,31867.0
2024-02-29,1575.24,1588.69,1590.19,1572.89,24758.0
2024-03-01,1583.69,1578.75,1588.66,1570.37,26868.0
2024-03-04,1572.69,1569.99,1574.68,1563.74,26485.0
2024-03-05,1564.5,1588.79,1590.69,1560.37,36238.0
2024-03-06,1584.69,1574.24,1588.69,1571.71,22142.0
2024-03-07,1573.69,1577.31,1583.49,1571.69,21599.0
2024-03-08,1574.25,1565.12,1580.37,1563.74,22156.0
2024-03-11,1568.69,1588.18,1592.56,1566.87,29895.0
2024-03-12,1587.63,1638.69,1642.79,1584.19,54227.0
2024-03-13,1633.66,1621.14,1641.69,1613.79,26500.0
2024-03-14,1612.69,1610.31,1628.53,1605.19,19405.0
2024-03-15,1606.19,1611.18,1626.09,1605.69,17834.0
2024-03-18,1608.69,1601.94,1613.54,1592.69,26055.0
